./app/etc/67/1_2022-03-11_19:07:03.614302_.jpg,44,./viz/67/1_2022-03-11_19:07:03.614302_.jpg
./app/etc/67/2_2022-03-11_19:07:03.615896_.jpeg,26,./viz/67/2_2022-03-11_19:07:03.615896_.jpeg
